Year,Holdeplassnavn,Holdeplassid,KommuneNavn,NsrQuayID,Longitude,Latitude,Snitt påstigende pr dag,Snitt avstigende pr dag,Snitt ombord pr dag,Totalt påstigende,Totalt avstigende
2024,Austmarka,12604130,Alver,NSR:Quay:55812,"5,17751","60,6185",2,10,"41,9",147,802
2023,Austre Steinsvikåsen,12017619,Bergen,NSR:Quay:51782,"5,29848","60,30105",2,3,"183,4",186,309
2024,Austre Steinsvikåsen,12017619,Bergen,NSR:Quay:51782,"5,29848","60,30105",2,3,"184,0",177,217
2023,Austre Steinsvikåsen,12017660,Bergen,NSR:Quay:51781,"5,29781","60,29945",5,1,"206,4",564,151
2024,Austre Steinsvikåsen,12017660,Bergen,NSR:Quay:51781,"5,29781","60,29945",5,2,"211,6",404,151
2023,Avløpet,12462950,Øygarden,NSR:Quay:52253,"4,96583","60,42632",0,0,"3,7",0,10
2024,Avløpet,12462950,Øygarden,NSR:Quay:52253,"4,96583","60,42632",0,0,"4,1",1,4
2023,Avløpet,12462953,Øygarden,NSR:Quay:52254,"4,96568","60,42681",0,0,"5,1",9,0
2024,Avløpet,12462953,Øygarden,NSR:Quay:52254,"4,96568","60,42681",0,0,"5,6",2,0
2023,Bahus,12011662,Bergen,NSR:Quay:54451,"5,4356","60,26042",2,7,"173,2",206,753
2024,Bahus,12011662,Bergen,NSR:Quay:54451,"5,4356","60,26042",2,8,"188,4",152,614
2023,Bahus,12011667,Bergen,NSR:Quay:54452,"5,43588","60,26043",7,3,"174,5",772,270
2024,Bahus,12011667,Bergen,NSR:Quay:54452,"5,43588","60,26043",8,2,"181,4",669,187
2023,Bakarvågen,12472321,Askøy,NSR:Quay:55999,"5,23701","60,42795",9,1,"224,9",951,119
2024,Bakarvågen,12472321,Askøy,NSR:Quay:55999,"5,23701","60,42795",12,1,"247,8",943,89
2023,Bakarvågen,12472324,Askøy,NSR:Quay:56000,"5,23658","60,42956",1,9,"228,5",108,960
2024,Bakarvågen,12472324,Askøy,NSR:Quay:56000,"5,23658","60,42956",1,12,"238,8",74,923
2023,Bakka,12444803,Austevoll,NSR:Quay:52193,"5,09054","60,13174",0,0,"0,6",0,0
2024,Bakka,12444803,Austevoll,NSR:Quay:52193,"5,09054","60,13174",0,0,"0,7",0,0
2023,Bakka,12444804,Austevoll,NSR:Quay:52191,"5,09036","60,13179",0,0,,0,0
2024,Bakka,12444804,Austevoll,NSR:Quay:52191,"5,09036","60,13179",0,0,,0,0
2023,Bakka,12452613,Øygarden,NSR:Quay:52179,"5,07562","60,21136",2,1,"14,1",224,84
2024,Bakka,12452613,Øygarden,NSR:Quay:52179,"5,07562","60,21136",2,2,"16,4",199,145
2023,Bakka,12452614,Øygarden,NSR:Quay:52178,"5,07572","60,21098",0,1,"6,0",40,64
2024,Bakka,12452614,Øygarden,NSR:Quay:52178,"5,07572","60,21098",1,1,"6,9",61,70
2023,Bakkahaugen,12452695,Øygarden,NSR:Quay:50895,"5,07475","60,20727",0,0,"8,2",7,3
2024,Bakkahaugen,12452695,Øygarden,NSR:Quay:50895,"5,07475","60,20727",0,0,"7,5",3,0
2023,Bakkahaugen,12452696,Øygarden,NSR:Quay:50894,"5,07508","60,20753",0,0,"5,2",0,2
2024,Bakkahaugen,12452696,Øygarden,NSR:Quay:50894,"5,07508","60,20753",0,0,"5,7",3,3
2023,Bakkeland,12473531,Askøy,NSR:Quay:56427,"5,20253","60,4869",6,0,"31,3",578,0
2024,Bakkeland,12473531,Askøy,NSR:Quay:56427,"5,20253","60,4869",5,0,"32,3",364,3
2023,Bakkeland,12473534,Askøy,NSR:Quay:56426,"5,2023","60,48769",0,5,"24,4",3,558
2024,Bakkeland,12473534,Askøy,NSR:Quay:56426,"5,2023","60,48769",0,4,"25,6",3,340
2023,Bakketoppen,12011340,Bergen,NSR:Quay:53709,"5,27039","60,47294",2,52,"473,8",229,5440
2024,Bakketoppen,12011340,Bergen,NSR:Quay:53709,"5,27039","60,47294",2,49,"469,5",184,3947
2023,Bakketoppen,12011341,Bergen,NSR:Quay:53710,"5,26941","60,4731",43,2,"504,7",4558,238
2024,Bakketoppen,12011341,Bergen,NSR:Quay:53710,"5,26941","60,4731",44,3,"505,7",3484,210
2023,Bandelen,12454611,Øygarden,NSR:Quay:51124,"5,0528","60,18616",0,0,"5,4",25,0
2024,Bandelen,12454611,Øygarden,NSR:Quay:51124,"5,0528","60,18616",0,0,"5,8",8,2
2023,Bandelen,12454612,Øygarden,NSR:Quay:51125,"5,05254","60,18639",0,0,"3,4",0,7
2024,Bandelen,12454612,Øygarden,NSR:Quay:51125,"5,05254","60,18639",0,0,"4,4",0,5
2023,Bankvegen,12015350,Bergen,NSR:Quay:49884,"5,43043","60,46091",10,29,"193,0",1006,3059
2024,Bankvegen,12015350,Bergen,NSR:Quay:49884,"5,43043","60,46091",12,27,"194,4",928,2196
2023,Bankvegen,12015351,Bergen,NSR:Quay:49883,"5,43039","60,46096",25,10,"221,8",2645,1054
2024,Bankvegen,12015351,Bergen,NSR:Quay:49883,"5,43039","60,46096",22,12,"210,5",1723,966
2023,Barkaleitet,12015232,Bergen,NSR:Quay:49503,"5,32961","60,46242",2,5,"20,2",241,519
2024,Barkaleitet,12015232,Bergen,NSR:Quay:49503,"5,32961","60,46242",2,5,"19,6",182,386
2023,Barkaleitet,12015233,Bergen,NSR:Quay:49502,"5,32892","60,46274",6,1,"27,8",626,77
2024,Barkaleitet,12015233,Bergen,NSR:Quay:49502,"5,32892","60,46274",7,1,"28,3",524,79
2023,Barliveien,12015194,Bergen,NSR:Quay:55901,"5,27677","60,35297",39,33,"32,1",4090,3447
2024,Barliveien,12015194,Bergen,NSR:Quay:55901,"5,27677","60,35297",41,36,"34,4",3253,2872
2023,Barmen,12444729,Austevoll,NSR:Quay:49506,"5,12996","60,12773",0,0,"0,6",3,0
2024,Barmen,12444729,Austevoll,NSR:Quay:49506,"5,12996","60,12773",0,0,"0,8",3,0
2023,Barmen,12444732,Austevoll,NSR:Quay:49504,"5,13024","60,12775",0,0,,0,0
2024,Barmen,12444732,Austevoll,NSR:Quay:49504,"5,13024","60,12775",0,0,,0,0
2023,Barneshaugen,12462965,Øygarden,NSR:Quay:52307,"4,99299","60,42299",1,0,"1,6",92,0
2024,Barneshaugen,12462965,Øygarden,NSR:Quay:52307,"4,99299","60,42299",1,0,"1,7",89,0
2023,Barneshaugen,12462966,Øygarden,NSR:Quay:52308,"4,99474","60,42316",0,0,"0,6",1,44
2024,Barneshaugen,12462966,Øygarden,NSR:Quay:52308,"4,99474","60,42316",0,0,"0,5",1,22
2023,Bekkjarvik,12015208,Bergen,NSR:Quay:55922,"5,27275","60,46254",17,14,"98,2",1828,1459
2024,Bekkjarvik,12015208,Bergen,NSR:Quay:55922,"5,27275","60,46254",16,13,"97,0",1275,1056
2023,Bekkjarvik torg,12447206,Austevoll,NSR:Quay:50287,"5,20443","60,00685",0,3,"9,0",10,260
2024,Bekkjarvik torg,12447206,Austevoll,NSR:Quay:50287,"5,20443","60,00685",0,2,"9,1",27,194
2023,Bekkjarvik torg,12447207,Austevoll,NSR:Quay:50288,"5,20454","60,0071",3,2,"9,2",262,191
2024,Bekkjarvik torg,12447207,Austevoll,NSR:Quay:50288,"5,20454","60,0071",3,2,"9,3",235,160
2023,Bekkjarvikvegen,12011288,Bergen,NSR:Quay:53589,"5,2884","60,45826",3,3,"41,4",333,364
2024,Bekkjarvikvegen,12011288,Bergen,NSR:Quay:53589,"5,2884","60,45826",4,4,"41,2",295,312
2023,Bekkjarvikvegen,12011289,Bergen,NSR:Quay:53591,"5,28899","60,45725",36,1,"138,7",3827,110
2024,Bekkjarvikvegen,12011289,Bergen,NSR:Quay:53591,"5,28899","60,45725",38,2,"135,4",3058,124
2023,Bellevue,12015404,Bergen,NSR:Quay:50065,"5,35506","60,38506",1,10,"166,1",132,1073
2024,Bellevue,12015404,Bergen,NSR:Quay:50065,"5,35506","60,38506",1,12,"194,0",77,960
2023,Bellevue,12015405,Bergen,NSR:Quay:50064,"5,35499","60,38499",8,0,"113,1",824,37
2024,Bellevue,12015405,Bergen,NSR:Quay:50064,"5,35499","60,38499",10,0,"129,3",768,37
2023,Benshaugen nedre,12015154,Bergen,NSR:Quay:55809,"5,30051","60,35272",14,67,"524,8",1476,7012
2024,Benshaugen nedre,12015154,Bergen,NSR:Quay:55809,"5,30051","60,35272",14,68,"533,7",1102,5430
2023,Benshaugen nedre,12015155,Bergen,NSR:Quay:55810,"5,30068","60,35295",76,27,"575,8",7951,2787
2024,Benshaugen nedre,12015155,Bergen,NSR:Quay:55810,"5,30068","60,35295",79,26,"605,1",6284,2086
2023,Benshaugen øvre,12015116,Bergen,NSR:Quay:55753,"5,30552","60,35188",7,15,"577,5",732,1529
2024,Benshaugen øvre,12015116,Bergen,NSR:Quay:55753,"5,30552","60,35188",8,16,"582,6",672,1286
2023,Benshaugen øvre,12015117,Bergen,NSR:Quay:55752,"5,30613","60,3524",20,9,"526,1",2103,927
2024,Benshaugen øvre,12015117,Bergen,NSR:Quay:55752,"5,30613","60,3524",21,9,"528,7",1662,720
2023,Bergasletto,12464321,Øygarden,NSR:Quay:52625,"5,08506","60,3548",9,1,"359,4",942,86
2024,Bergasletto,12464321,Øygarden,NSR:Quay:52625,"5,08506","60,3548",8,1,"338,2",679,96
2023,Bergasletto,12464322,Øygarden,NSR:Quay:52626,"5,08638","60,35394",1,7,"351,6",118,733
2024,Bergasletto,12464322,Øygarden,NSR:Quay:52626,"5,08638","60,35394",2,8,"372,0",145,604
2023,Berge,12452611,Øygarden,NSR:Quay:53233,"5,07367","60,21409",0,0,"14,2",49,42
2024,Berge,12452611,Øygarden,NSR:Quay:53233,"5,07367","60,21409",1,1,"16,7",73,57
2023,Berge,12452612,Øygarden,NSR:Quay:53232,"5,07356","60,21394",0,0,"6,7",4,30
2024,Berge,12452612,Øygarden,NSR:Quay:53232,"5,07356","60,21394",0,0,"7,8",5,20
2023,Berge nord,12452609,Øygarden,NSR:Quay:50706,"5,07254","60,21733",0,0,"14,1",0,3
2024,Berge nord,12452609,Øygarden,NSR:Quay:50706,"5,07254","60,21733",0,0,"16,7",2,4
2023,Berge nord,12452610,Øygarden,NSR:Quay:50707,"5,07211","60,2174",0,0,"7,0",1,6
2024,Berge nord,12452610,Øygarden,NSR:Quay:50707,"5,07211","60,2174",0,0,"8,1",0,0
2023,Bergen busstasjon E,12010023,Bergen,NSR:Quay:53023,"5,33397","60,38814",145,10,"131,6",15223,1017
2024,Bergen busstasjon E,12010023,Bergen,NSR:Quay:53023,"5,33397","60,38814",140,5,"132,7",11192,424
2023,Bergen busstasjon F,12010024,Bergen,NSR:Quay:53025,"5,33355","60,38837",511,19,"465,1",53678,1972
2024,Bergen busstasjon F,12010024,Bergen,NSR:Quay:53025,"5,33355","60,38837",514,18,"484,0",41091,1418
2023,Bergen busstasjon G,12010025,Bergen,NSR:Quay:53024,"5,33304","60,3887",774,22,"739,6",81223,2344
2024,Bergen busstasjon G,12010025,Bergen,NSR:Quay:53024,"5,33304","60,3887",783,19,"754,6",62643,1553
2023,Bergen busstasjon H,12010026,Bergen,NSR:Quay:53027,"5,33334","60,38828",209,14,"191,0",21981,1503
2024,Bergen busstasjon H,12010026,Bergen,NSR:Quay:53027,"5,33334","60,38828",204,9,"192,3",16291,750
2023,Bergen busstasjon J,12010021,Bergen,NSR:Quay:53030,"5,33356","60,38858",810,819,"769,2",85062,85946
2024,Bergen busstasjon J,12010021,Bergen,NSR:Quay:53030,"5,33356","60,38858",861,836,"833,0",68896,66872
2023,Bergen busstasjon L,12010036,Bergen,NSR:Quay:53026,"5,33486","60,38768",863,1028,"823,1",90645,107938
2024,Bergen busstasjon L,12010036,Bergen,NSR:Quay:53026,"5,33486","60,38768",855,1037,"837,0",68422,82944
2023,Bergen busstasjon M,12010037,Bergen,NSR:Quay:53034,"5,33518","60,38738",400,288,"379,6",41998,30196
2024,Bergen busstasjon M,12010037,Bergen,NSR:Quay:53034,"5,33518","60,38738",440,334,"419,3",35215,26697
2023,Bergen busstasjon N,12010039,Bergen,NSR:Quay:53045,"5,33454","60,3876",59,68,"291,6",2956,3404
2024,Bergen busstasjon N,12010039,Bergen,NSR:Quay:53045,"5,33454","60,3876",0,62,"-0,2",0,4923
2023,Bergen busstasjon O,12010040,Bergen,NSR:Quay:53022,"5,33488","60,3873",170,120,"132,6",17838,12616
2024,Bergen busstasjon O,12010040,Bergen,NSR:Quay:53022,"5,33488","60,3873",223,153,"183,6",17816,12203
2023,Bergen busstasjon Q,12010030,Bergen,NSR:Quay:53031,"5,33408","60,38883",0,837,"-0,6",1,87873
2024,Bergen busstasjon Q,12010030,Bergen,NSR:Quay:53031,"5,33408","60,38883",0,852,"-0,1",2,68135
2023,Bergen busstasjon S,12010028,Bergen,NSR:Quay:53032,"5,33492","60,38797",221,119,"865,7",20081,10872
2024,Bergen busstasjon S,12010028,Bergen,NSR:Quay:53032,"5,33492","60,38797",223,131,"882,6",17831,10506
2023,Bergen busstasjon U,12010027,Bergen,NSR:Quay:53028,"5,33201","60,38879",104,160,"630,7",10900,16837
2024,Bergen busstasjon U,12010027,Bergen,NSR:Quay:53028,"5,33201","60,38879",98,162,"664,2",7875,12940
2023,Bergen Travpark,12015380,Bergen,NSR:Quay:50002,"5,37975","60,49107",1,2,"87,3",62,174
2024,Bergen Travpark,12015380,Bergen,NSR:Quay:50002,"5,37975","60,49107",1,2,"90,4",62,169
2023,Bergfjord nord,12635315,Alver,NSR:Quay:56575,"5,13752","60,66652",0,0,"2,1",8,0
2024,Bergfjord nord,12635315,Alver,NSR:Quay:56575,"5,13752","60,66652",0,0,"1,8",4,1
2023,Bergfjord nord,12635344,Alver,NSR:Quay:56574,"5,13741","60,66649",0,0,"1,4",0,7
2024,Bergfjord nord,12635344,Alver,NSR:Quay:56574,"5,13741","60,66649",0,0,"1,3",1,5
2023,Bergfjord sør,12635317,Alver,NSR:Quay:56579,"5,13586","60,66888",0,0,"2,2",6,0
2024,Bergfjord sør,12635317,Alver,NSR:Quay:56579,"5,13586","60,66888",0,0,"1,9",5,0
2023,Bergfjord sør,12635342,Alver,NSR:Quay:56578,"5,13569","60,66877",0,0,"1,5",0,1
2024,Bergfjord sør,12635342,Alver,NSR:Quay:56578,"5,13569","60,66877",0,0,"1,3",0,11
2023,Bergheim,12016643,Bergen,NSR:Quay:51475,"5,34096","60,27626",11,1,"94,0",1173,94
2024,Bergheim,12016643,Bergen,NSR:Quay:51475,"5,34096","60,27626",11,1,"98,2",878,101
2023,Bergheim,12016654,Bergen,NSR:Quay:51476,"5,34108","60,27616",1,11,"102,7",85,1108
2024,Bergheim,12016654,Bergen,NSR:Quay:51476,"5,34108","60,27616",1,11,"105,6",77,898
2023,Bergheim øst,12016641,Bergen,NSR:Quay:51469,"5,34394","60,27661",9,1,"83,8",927,103
2024,Bergheim øst,12016641,Bergen,NSR:Quay:51469,"5,34394","60,27661",8,1,"88,6",672,91
2023,Bergheim øst,12016656,Bergen,NSR:Quay:51470,"5,3445","60,27659",1,8,"95,2",59,853
2024,Bergheim øst,12016656,Bergen,NSR:Quay:51470,"5,3445","60,27659",1,9,"97,9",63,684
2023,Bergveien,12016566,Bergen,NSR:Quay:51320,"5,32223","60,33872",95,32,"225,7",9950,3400
2024,Bergveien,12016566,Bergen,NSR:Quay:51320,"5,32223","60,33872",102,42,"245,0",8153,3344
2023,Bergveien,12016569,Bergen,NSR:Quay:103996,"5,3225","60,33866",0,67,"0,0",0,7054
2024,Bergveien,12016569,Bergen,NSR:Quay:103996,"5,3225","60,33866",0,75,"0,0",0,6030
2023,Bergveien aust,12016565,Bergen,NSR:Quay:51321,"5,32446","60,33853",26,11,"173,4",2712,1141
2024,Bergveien aust,12016565,Bergen,NSR:Quay:51321,"5,32446","60,33853",30,12,"186,2",2403,945
2023,Bergås kryss,12635328,Alver,NSR:Quay:56606,"5,1812","60,65858",0,0,"2,1",0,8
2024,Bergås kryss,12635328,Alver,NSR:Quay:56606,"5,1812","60,65858",0,0,"2,0",0,3
2023,Bergås kryss,12635331,Alver,NSR:Quay:56607,"5,18104","60,65854",0,0,"3,0",10,0
2024,Bergås kryss,12635331,Alver,NSR:Quay:56607,"5,18104","60,65854",0,0,"2,7",3,0
2023,Beyer,12014211,Bergen,NSR:Quay:55458,"5,46503","60,43245",3,2,"93,0",304,174
2024,Beyer,12014211,Bergen,NSR:Quay:55458,"5,46503","60,43245",3,1,"101,5",265,111
2023,Beyer,12014212,Bergen,NSR:Quay:55457,"5,46483","60,43282",1,5,"118,0",145,550
2024,Beyer,12014212,Bergen,NSR:Quay:55457,"5,46483","60,43282",1,6,"129,4",109,477
2023,Bibelskule,12464332,Øygarden,NSR:Quay:52666,"5,11529","60,34658",0,1,"12,0",13,88
2024,Bibelskule,12464332,Øygarden,NSR:Quay:52666,"5,11529","60,34658",0,1,"10,9",18,72
2023,Bibelskule,12464333,Øygarden,NSR:Quay:52665,"5,11652","60,34626",0,0,"12,0",24,1
2024,Bibelskule,12464333,Øygarden,NSR:Quay:52665,"5,11652","60,34626",0,0,"10,4",21,2
2023,Bildøy bru,12464311,Øygarden,NSR:Quay:52577,"5,09976","60,35083",12,2,"416,4",1301,217
2024,Bildøy bru,12464311,Øygarden,NSR:Quay:52577,"5,09976","60,35083",12,2,"365,7",941,164
2023,Bildøy bru,12464312,Øygarden,NSR:Quay:52578,"5,09957","60,35071",2,10,"409,2",247,1067
2024,Bildøy bru,12464312,Øygarden,NSR:Quay:52578,"5,09957","60,35071",2,8,"434,5",177,644
2023,Bildøy gard,12464309,Øygarden,NSR:Quay:52568,"5,10592","60,35002",1,1,"28,7",123,98
2024,Bildøy gard,12464309,Øygarden,NSR:Quay:52568,"5,10592","60,35002",1,1,"16,6",102,99
2023,Bildøy gard,12464310,Øygarden,NSR:Quay:52567,"5,10609","60,35022",0,0,"8,3",26,4
2024,Bildøy gard,12464310,Øygarden,NSR:Quay:52567,"5,10609","60,35022",0,0,"10,1",15,3
2023,Bildøy Rv. 555,12462305,Øygarden,NSR:Quay:51234,"5,10572","60,35549",6,2,"663,0",580,251
2024,Bildøy Rv. 555,12462305,Øygarden,NSR:Quay:51234,"5,10572","60,35549",6,3,"535,1",492,208
2023,Bildøy Rv. 555,12462306,Øygarden,NSR:Quay:51235,"5,10843","60,35646",3,8,"671,8",275,792
2024,Bildøy Rv. 555,12462306,Øygarden,NSR:Quay:51235,"5,10843","60,35646",3,9,"706,3",265,721
2023,"Bildøy skule, gamlevegen",12464305,Øygarden,NSR:Quay:52545,"5,11453","60,35372",1,0,"22,1",80,7
2024,"Bildøy skule, gamlevegen",12464305,Øygarden,NSR:Quay:52545,"5,11453","60,35372",1,0,"20,0",60,6
2023,Birkeland kryss,12011301,Bergen,NSR:Quay:53610,"5,3632","60,4726",2,1,"332,4",253,60
2024,Birkeland kryss,12011301,Bergen,NSR:Quay:53610,"5,3632","60,4726",1,0,"393,8",94,34
2023,Birkeland kryss,12011302,Bergen,NSR:Quay:53611,"5,36333","60,47241",0,1,"393,9",43,153
2024,Birkeland kryss,12011302,Bergen,NSR:Quay:53611,"5,36333","60,47241",1,1,"449,0",45,69
2023,Birkeland nord,12604323,Alver,NSR:Quay:57533,"5,0137","60,65502",0,0,"5,5",3,1
2024,Birkeland nord,12604323,Alver,NSR:Quay:57533,"5,0137","60,65502",0,0,"10,6",5,2
2023,Birkeland nord,12604328,Alver,NSR:Quay:57532,"5,01376","60,65513",0,0,"5,2",0,4
2024,Birkeland nord,12604328,Alver,NSR:Quay:57532,"5,01376","60,65513",0,0,"10,6",0,3
2023,Birkeland sør,12604325,Alver,NSR:Quay:57545,"5,01845","60,6535",0,0,"5,6",11,1
2024,Birkeland sør,12604325,Alver,NSR:Quay:57545,"5,01845","60,6535",0,0,"10,8",14,0
2023,Birkeland sør,12604326,Alver,NSR:Quay:57546,"5,01774","60,65378",0,0,"5,3",0,23
2024,Birkeland sør,12604326,Alver,NSR:Quay:57546,"5,01774","60,65378",0,0,"10,6",0,13
2023,Birkelandsbotn,12015554,Bergen,NSR:Quay:50581,"5,38091","60,31086",0,4,"12,3",11,206
2024,Birkelandsbotn,12015554,Bergen,NSR:Quay:50581,"5,38091","60,31086",0,5,"12,5",4,210
2023,Birkelandsbotn,12015555,Bergen,NSR:Quay:50580,"5,38127","60,31086",4,0,"17,5",220,7
2024,Birkelandsbotn,12015555,Bergen,NSR:Quay:50580,"5,38127","60,31086",6,0,"21,7",251,9
2023,Birkelandsskiftet C,12017698,Bergen,NSR:Quay:51886,"5,2624","60,28836",185,190,"176,7",19401,19919
2024,Birkelandsskiftet C,12017698,Bergen,NSR:Quay:51886,"5,2624","60,28836",194,194,"186,4",15512,15553
2023,Birkelandsskiftet D,12017699,Bergen,NSR:Quay:51885,"5,26173","60,28805",178,190,"153,0",18687,19909
2024,Birkelandsskiftet D,12017699,Bergen,NSR:Quay:51885,"5,26173","60,28805",190,195,"171,8",15194,15587
2023,Birkelundsbakken,12011523,Bergen,NSR:Quay:54110,"5,36009","60,34212",11,11,"217,4",1107,1166
2024,Birkelundsbakken,12011523,Bergen,NSR:Quay:54110,"5,36009","60,34212",12,12,"229,9",927,973
2023,Birkelundsbakken,12011528,Bergen,NSR:Quay:54112,"5,3595","60,34187",8,7,"190,2",818,686
2024,Birkelundsbakken,12011528,Bergen,NSR:Quay:54112,"5,3595","60,34187",8,7,"202,5",606,537
2023,Birkelundsbakken nord,12011521,Bergen,NSR:Quay:54108,"5,36198","60,34336",5,5,"217,9",562,504
2024,Birkelundsbakken nord,12011521,Bergen,NSR:Quay:54108,"5,36198","60,34336",5,5,"229,7",408,426
2023,Birkelundsbakken sør,12011525,Bergen,NSR:Quay:54116,"5,35609","60,33942",9,4,"218,0",984,377
2024,Birkelundsbakken sør,12011525,Bergen,NSR:Quay:54116,"5,35609","60,33942",9,3,"230,5",736,269
2023,Birkelundsbakken sør,12011530,Bergen,NSR:Quay:54117,"5,35718","60,34021",4,7,"187,4",415,705
2024,Birkelundsbakken sør,12011530,Bergen,NSR:Quay:54117,"5,35718","60,34021",4,7,"199,3",325,592
2023,Birkelundstoppen A,12011453,Bergen,NSR:Quay:53894,"5,36423","60,34616",323,97,"1008,8",33930,10224
2024,Birkelundstoppen A,12011453,Bergen,NSR:Quay:53894,"5,36423","60,34616",333,105,"1041,4",26607,8368
2023,Birkelundstoppen B,12011428,Bergen,NSR:Quay:53893,"5,3644","60,34524",49,393,"564,9",5142,41317
2024,Birkelundstoppen B,12011428,Bergen,NSR:Quay:53893,"5,3644","60,34524",48,390,"584,0",3851,31222
2023,Birkelundstoppen C,12016454,Bergen,NSR:Quay:53892,"5,36331","60,34508",22,30,"188,9",2272,3166
2024,Birkelundstoppen C,12016454,Bergen,NSR:Quay:53892,"5,36331","60,34508",20,33,"201,7",1631,2641
2023,Birkeveien,12016444,Bergen,NSR:Quay:51179,"5,36461","60,36276",30,159,"579,4",3201,16651
2024,Birkeveien,12016444,Bergen,NSR:Quay:51179,"5,36461","60,36276",32,159,"555,0",2550,12715
2023,Birkeveien,12016445,Bergen,NSR:Quay:51180,"5,36335","60,3623",163,91,"829,2",17158,9514
2024,Birkeveien,12016445,Bergen,NSR:Quay:51180,"5,36335","60,3623",160,93,"817,2",12785,7450
2023,Bjelland,12446917,Austevoll,NSR:Quay:51336,"5,25739","60,0772",0,0,"8,7",5,1
2024,Bjelland,12446917,Austevoll,NSR:Quay:51336,"5,25739","60,0772",0,0,"8,9",1,0
2023,Bjelland,12446918,Austevoll,NSR:Quay:51335,"5,25737","60,07705",0,0,"12,8",1,47
2024,Bjelland,12446918,Austevoll,NSR:Quay:51335,"5,25737","60,07705",0,0,"13,2",1,35
2023,Bjellandsvatnet,12446921,Austevoll,NSR:Quay:50155,"5,2476","60,0771",0,0,"1,5",0,0
2024,Bjellandsvatnet,12446921,Austevoll,NSR:Quay:50155,"5,2476","60,0771",0,0,"1,4",1,0
2023,Bjellandsvatnet,12446922,Austevoll,NSR:Quay:50154,"5,24731","60,07707",0,0,,0,0
2024,Bjellandsvatnet,12446922,Austevoll,NSR:Quay:50154,"5,24731","60,07707",0,0,,0,0
2023,Bjorøy skule,12463808,Øygarden,NSR:Quay:52495,"5,17235","60,31788",17,20,"12,8",1806,2116
2024,Bjorøy skule,12463808,Øygarden,NSR:Quay:52495,"5,17235","60,31788",20,21,"15,1",1569,1693
2023,Bjorøyna,12463805,Øygarden,NSR:Quay:52477,"5,17615","60,31989",9,0,"22,0",979,4
2024,Bjorøyna,12463805,Øygarden,NSR:Quay:52477,"5,17615","60,31989",12,0,"27,1",979,16
2023,Bjorøyna,12463806,Øygarden,NSR:Quay:52478,"5,17545","60,31981",0,9,"15,8",6,967
2024,Bjorøyna,12463806,Øygarden,NSR:Quay:52478,"5,17545","60,31981",0,12,"16,7",6,926
2023,Bjorøyna kryss kai,12463803,Øygarden,NSR:Quay:52469,"5,18004","60,3232",14,0,"35,5",1448,22
2024,Bjorøyna kryss kai,12463803,Øygarden,NSR:Quay:52469,"5,18004","60,3232",16,0,"43,1",1309,26
2023,Bjorøyna kryss kai,12463804,Øygarden,NSR:Quay:52467,"5,1798","60,32359",0,13,"23,8",23,1399
2024,Bjorøyna kryss kai,12463804,Øygarden,NSR:Quay:52467,"5,1798","60,32359",0,17,"27,9",37,1377
2023,Bjorøyna ved bommen,12463801,Øygarden,NSR:Quay:52457,"5,17935","60,32682",4,0,"39,1",402,14
2024,Bjorøyna ved bommen,12463801,Øygarden,NSR:Quay:52457,"5,17935","60,32682",5,0,"48,0",407,16
2023,Bjorøyna ved bommen,12463802,Øygarden,NSR:Quay:52456,"5,17908","60,32645",0,3,"37,9",18,317
2024,Bjorøyna ved bommen,12463802,Øygarden,NSR:Quay:52456,"5,17908","60,32645",0,4,"44,9",14,339
2023,Bjøllebotn,12015551,Bergen,NSR:Quay:50570,"5,39552","60,30996",2,0,"13,2",78,3
2024,Bjøllebotn,12015551,Bergen,NSR:Quay:50570,"5,39552","60,30996",2,0,"15,1",82,3
2023,Bjøllebotn,12015558,Bergen,NSR:Quay:50569,"5,39478","60,30996",0,1,"10,9",3,73
2024,Bjøllebotn,12015558,Bergen,NSR:Quay:50569,"5,39478","60,30996",0,2,"10,5",2,84
2023,Bjørgekrysset,12637229,Alver,NSR:Quay:57476,"5,43112","60,61022",0,0,"8,7",7,1
2024,Bjørgekrysset,12637229,Alver,NSR:Quay:57476,"5,43112","60,61022",0,0,"9,2",6,0
2023,Bjørgekrysset,12637234,Alver,NSR:Quay:57477,"5,43106","60,61011",0,0,"7,4",1,20
2024,Bjørgekrysset,12637234,Alver,NSR:Quay:57477,"5,43106","60,61011",0,0,"8,8",0,15
2023,Bjørgelien,12012205,Bergen,NSR:Quay:54985,"5,25373","60,33703",12,33,"192,9",1260,3451
2024,Bjørgelien,12012205,Bergen,NSR:Quay:54985,"5,25373","60,33703",13,32,"234,2",1008,2549
2023,Bjørgelien,12012222,Bergen,NSR:Quay:54984,"5,25453","60,33658",33,9,"242,7",3467,969
2024,Bjørgelien,12012222,Bergen,NSR:Quay:54984,"5,25453","60,33658",31,10,"259,4",2474,785
2023,Bjørkhaug,12011311,Bergen,NSR:Quay:53655,"5,44668","60,44832",1,0,"100,4",56,40
2024,Bjørkhaug,12011311,Bergen,NSR:Quay:53655,"5,44668","60,44832",1,1,"167,5",95,70
2023,Bjørkhaug,12011312,Bergen,NSR:Quay:53654,"5,44735","60,44697",0,1,"160,6",13,147
2024,Bjørkhaug,12011312,Bergen,NSR:Quay:53654,"5,44735","60,44697",1,2,"220,4",57,135
2023,Bjørkåsen,12011564,Bergen,NSR:Quay:54224,"5,36429","60,3062",4,16,"338,7",409,1726
